subject,nAlts,targetAlt,alt1,alt2,alt3,alt4,alt5,alt6,alt7,alt8,response,rt,accuracy,respDeviation
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.55927,0.96125,1,0.0060555
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54197,0.93601,1,0.011247
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54465,0.81622,1,0.0085659
1,5,0.69611,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.64126,1.0729,0,0.054849
1,5,0.69611,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.62162,2.0156,0,0.074485
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54324,0.90374,1,0.0099797
1,5,0.026332,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.050808,0.80127,1,0.024476
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54669,1.3491,1,0.0065228
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.53247,1.0047,1,0.020746
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54278,0.82147,1,0.010439
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.28395,0.96885,0,0.26926
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.53584,0.98887,1,0.017376
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.53961,1.3877,1,0.013605
1,5,0.29746,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.28631,1.0178,1,0.01115
1,5,0.026332,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.031497,0.69375,1,0.0051648
1,5,0.29746,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.29249,0.94204,1,0.0049669
1,5,0.55322,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.54734,1.2101,1,0.0058724
1,5,0.29746,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.2841,0.96614,1,0.013359
1,5,0.29746,0.026332,0.63091,0.69611,0.55322,0.29746,0,0,0,0.29274,0.92626,1,0.0047212
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.99626,0.84903,1,0.0028808
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.99766,1.3485,1,0.004282
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.98911,0.91725,1,0.0042743
1,8,0.89788,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.8924,0.84531,1,0.0054821
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.059387,0.91211,1,0.0050319
1,8,0.61744,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.68188,1.8195,0,0.064439
1,8,0.89788,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.88914,0.73894,1,0.0087428
1,8,0.47734,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.45505,1.2637,1,0.022282
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.067338,1.0904,1,0.0029193
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.034451,1.3632,0,0.041072
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.9789,1.0487,1,0.014476
1,8,0.56166,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.55029,1.526,1,0.011374
1,8,0.67615,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.66593,1.3848,1,0.010225
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.085985,0.92491,1,0.021566
1,8,0.67615,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.67048,1.3823,1,0.0056688
1,8,0.89788,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.90056,0.76581,1,0.0026848
1,8,0.11381,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.065524,0.83657,0,0.048284
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.068539,0.74862,1,0.00412
1,8,0.47734,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.46749,1.0693,1,0.0098435
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.057311,0.83275,1,0.0071084
1,8,0.89788,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.89246,0.84485,1,0.0054204
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.055005,0.71025,1,0.0094142
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.068982,0.68373,1,0.0045633
1,8,0.11381,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.056729,0.93776,0,0.057079
1,8,0.47734,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.4733,0.98186,1,0.0040408
1,8,0.61744,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.60443,1.5159,1,0.013007
1,8,0.064419,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.068417,0.87665,1,0.0039983
1,8,0.67615,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.67374,2.4147,1,0.0024082
1,8,0.47734,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.45987,1.2582,1,0.017466
1,8,0.99338,0.56166,0.47734,0.89788,0.11381,0.064419,0.67615,0.61744,0.99338,0.055833,1.5016,0,0.062453
1,0,0.12991,0,0,0,0,0,0,0,0,0.11246,1.3071,1,0.017445
1,0,0.85526,0,0,0,0,0,0,0,0,0.88556,0.74667,1,0.030296
1,0,0.52845,0,0,0,0,0,0,0,0,0.49643,1.0399,0,0.032016
1,0,0.41492,0,0,0,0,0,0,0,0,0.42346,1.5754,1,0.0085399
1,0,0.21667,0,0,0,0,0,0,0,0,0.14037,1.2462,0,0.076302
1,0,0.97811,0,0,0,0,0,0,0,0,0.98115,0.85762,1,0.0030438
1,0,0.0071585,0,0,0,0,0,0,0,0,0.0015751,0.81303,1,0.0055833
1,0,0.8334,0,0,0,0,0,0,0,0,0.87982,0.75319,0,0.046421
1,0,0.12066,0,0,0,0,0,0,0,0,0.14635,0.97859,1,0.025694
1,0,0.87371,0,0,0,0,0,0,0,0,0.87276,0.89403,1,0.00095008
1,0,0.58897,0,0,0,0,0,0,0,0,0.61961,2.0301,1,0.03064
1,0,0.52845,0,0,0,0,0,0,0,0,0.49238,0.89479,0,0.036069
1,0,0.04911,0,0,0,0,0,0,0,0,0.9601,0.95428,0,0.089012
1,0,0.45532,0,0,0,0,0,0,0,0,0.43233,0.99231,1,0.022987
1,0,0.2227,0,0,0,0,0,0,0,0,0.19018,0.94511,0,0.032526
1,0,0.83563,0,0,0,0,0,0,0,0,0.87163,0.80862,0,0.036003
1,0,0.52845,0,0,0,0,0,0,0,0,0.51017,0.86802,1,0.018276
1,0,0.16406,0,0,0,0,0,0,0,0,0.21757,1.1533,0,0.053509
1,0,0.31026,0,0,0,0,0,0,0,0,0.39443,1.8221,0,0.08417
1,0,0.7213,0,0,0,0,0,0,0,0,0.7547,0.95836,0,0.033402
1,0,0.85521,0,0,0,0,0,0,0,0,0.83811,0.80498,1,0.017102
1,0,0.90852,0,0,0,0,0,0,0,0,0.82866,0.80043,0,0.079861
1,0,0.21838,0,0,0,0,0,0,0,0,0.25655,1.4579,0,0.038166
1,0,0.58897,0,0,0,0,0,0,0,0,0.66436,1.2959,0,0.075393
1,0,0.78514,0,0,0,0,0,0,0,0,0.76393,0.96069,1,0.021207
1,0,0.72921,0,0,0,0,0,0,0,0,0.6759,1.0534,0,0.053303
1,0,0.26303,0,0,0,0,0,0,0,0,0.26934,1.1549,1,0.00631
1,0,0.04911,0,0,0,0,0,0,0,0,0.01224,0.96692,0,0.03687
1,0,0.83138,0,0,0,0,0,0,0,0,0.87443,0.80444,0,0.043051
1,0,0.69776,0,0,0,0,0,0,0,0,0.68051,1.5198,1,0.017253
1,8,0.2874,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.38841,2.052,0,0.10101
1,8,0.94553,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.93556,1.7515,1,0.0099713
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.66685,0.99021,1,0.0016763
1,8,0.22487,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.28395,1.4771,0,0.059083
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.67431,1.4045,1,0.0057793
1,8,0.94553,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.94108,1.7899,1,0.0044564
1,8,0.044377,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.035525,1.006,1,0.008852
1,8,0.22487,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.28525,1.8515,0,0.060378
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.66435,1.1348,1,0.0041752
1,8,0.90405,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.90196,1.0535,1,0.0020898
1,8,0.22487,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.21082,1.2404,1,0.014047
1,8,0.2874,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.27152,2.2345,1,0.015876
1,8,0.044377,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.048136,1.0052,1,0.0037591
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.6703,1.058,1,0.0017685
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.67816,1.2288,1,0.0096262
1,8,0.90405,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.89586,1.0549,1,0.0081967
1,8,0.79769,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.79563,1.2003,1,0.0020674
1,8,0.41011,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.40355,1.227,1,0.0065647
1,8,0.79769,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.78344,1.2117,1,0.014251
1,8,0.22487,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.39938,1.7858,0,0.17451
1,8,0.90405,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.88658,1.0013,1,0.017468
1,8,0.044377,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.049624,0.97469,1,0.0052475
1,8,0.22487,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.39837,1.6768,0,0.1735
1,8,0.2874,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.41384,1.6775,0,0.12644
1,8,0.41011,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.39915,1.3416,1,0.010963
1,8,0.66853,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.66283,1.6203,1,0.0056952
1,8,0.79769,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.79352,0.828,1,0.0041776
1,8,0.90405,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.90829,0.86272,1,0.004239
1,8,0.41011,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.40531,1.1261,1,0.0048061
1,8,0.79769,0.2874,0.66853,0.90405,0.79769,0.94553,0.22487,0.044377,0.41011,0.79842,0.93422,1,0.00072726
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.29954,0.91306,0,0.12972
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.302,0.94722,1,0.0016263
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.29336,0.85046,1,0.010268
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.29732,0.81122,1,0.0063104
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.28513,0.86006,1,0.018497
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.27898,0.69476,1,0.024647
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16921,0.92167,1,0.00060465
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.17228,0.75962,1,0.0024624
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16326,0.65432,1,0.0065566
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.30159,0.89839,1,0.0020355
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16126,0.55659,1,0.0085559
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.15946,0.69999,1,0.010359
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.16051,1.1146,0,0.14312
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.30426,0.97283,1,0.00063493
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16368,0.66613,1,0.006138
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16081,0.85768,1,0.0090042
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.275,1.2483,1,0.028631
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.28957,1.1138,1,0.014058
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.17306,0.55457,1,0.0032397
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.29649,0.84856,1,0.0071373
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.28977,0.83853,1,0.013863
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.15704,0.62541,1,0.012782
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.164,0.97415,1,0.0058174
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.15398,0.72548,1,0.015837
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16726,0.66309,1,0.0025558
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.28121,0.79521,1,0.022416
1,2,0.30363,0.16982,0.30363,0,0,0,0,0,0,0.29721,1.1279,1,0.0064219
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.1714,0.73069,1,0.0015832
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.16484,0.79804,1,0.0049805
1,2,0.16982,0.16982,0.30363,0,0,0,0,0,0,0.17295,1.0829,1,0.0031315
1,8,0.47616,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.52786,1.4406,0,0.051699
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46169,2.2509,0,0.03182
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.40724,2.2555,1,0.022625
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.69726,1.1717,1,0.0049697
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46201,2.2411,0,0.032139
1,8,0.53984,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.52934,2.1245,1,0.0105
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.69791,0.88001,1,0.0043185
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.28003,1.3627,1,0.0090509
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.8456,0.89685,1,0.0089318
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.41885,2.6322,1,0.011016
1,8,0.90841,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.91358,1.1237,1,0.0051726
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.42231,1.3977,1,0.0075558
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.69684,0.88388,1,0.0053876
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.69834,1.3299,1,0.003885
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.11221,2.458,1,0.0057435
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.28549,3.1381,1,0.0035942
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.82656,0.86226,1,0.010108
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46945,1.3291,0,0.039579
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.70391,0.9558,1,0.0016822
1,8,0.53984,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.53099,1.2332,1,0.008852
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46449,1.374,0,0.034621
1,8,0.53984,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.52877,1.2387,1,0.011072
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.83979,1.0082,1,0.0031205
1,8,0.90841,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.9051,0.86345,1,0.0033142
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.70685,1.0291,1,0.0046216
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.10491,1.7337,1,0.013048
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.28035,2.4951,1,0.0087344
1,8,0.53984,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.53149,3.7085,1,0.0083524
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.84088,0.83875,1,0.0042074
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.41271,1.9068,1,0.017156
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.70597,1.1009,1,0.0037403
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.27405,1.1523,1,0.015037
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.82298,1.1198,1,0.013686
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.10107,2.4095,1,0.016884
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46169,1.3004,0,0.03182
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.81934,0.93391,1,0.017326
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.83209,0.84264,1,0.0045807
1,8,0.47616,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.47419,1.1554,1,0.0019631
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.27278,1.2321,1,0.016301
1,8,0.83667,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.81842,0.76563,1,0.018252
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.69761,0.92497,1,0.0046118
1,8,0.47616,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.4723,1.1057,1,0.0038559
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.68343,0.73721,1,0.018799
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.43361,1.3907,1,0.003739
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.12304,0.96199,1,0.0050887
1,8,0.90841,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.89716,0.98488,1,0.011246
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.41708,3.0168,1,0.01279
1,8,0.47616,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.47571,1.7102,1,0.00044865
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.46471,1.3589,0,0.034836
1,8,0.53984,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.52922,1.3972,1,0.010622
1,8,0.28908,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.28306,1.3773,1,0.0060215
1,8,0.47616,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.4663,3.09,1,0.0098554
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.11474,0.90953,1,0.0032142
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.45624,2.0556,1,0.026376
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.68894,0.8831,1,0.013284
1,8,0.90841,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.90047,0.94854,1,0.0079405
1,8,0.90841,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.91939,1.0927,1,0.010984
1,8,0.42987,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.42732,1.4793,1,0.0025516
1,8,0.70222,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.7012,0.81069,1,0.0010299
1,8,0.11795,0.90841,0.11795,0.53984,0.28908,0.47616,0.42987,0.70222,0.83667,0.11502,0.72814,1,0.0029327
1,0,0.74686,0,0,0,0,0,0,0,0,0.74481,1.0191,1,0.0020509
1,0,0.59078,0,0,0,0,0,0,0,0,0.58188,1.3799,1,0.0089031
1,0,0.18679,0,0,0,0,0,0,0,0,0.71904,2.2139,0,0.46775
1,0,0.41888,0,0,0,0,0,0,0,0,0.40172,1.1548,1,0.01716
1,0,0.22292,0,0,0,0,0,0,0,0,0.23543,1.5041,1,0.012511
1,0,0.78819,0,0,0,0,0,0,0,0,0.82393,1.3497,0,0.035738
1,0,0.35722,0,0,0,0,0,0,0,0,0.65505,1.6345,0,0.29782
1,0,0.59078,0,0,0,0,0,0,0,0,0.6798,0.79324,0,0.089013
1,0,0.54698,0,0,0,0,0,0,0,0,0.5588,1.094,1,0.011815
1,0,0.13996,0,0,0,0,0,0,0,0,0.13542,1.1541,1,0.0045456
1,0,0.6816,0,0,0,0,0,0,0,0,0.67711,2.2749,1,0.0044868
1,0,0.52713,0,0,0,0,0,0,0,0,0.50733,1.2063,1,0.019802
1,0,0.032224,0,0,0,0,0,0,0,0,0.039382,1.2857,1,0.0071588
1,0,0.22904,0,0,0,0,0,0,0,0,0.43076,1.2765,0,0.20171
1,0,0.59078,0,0,0,0,0,0,0,0,0.57872,1.6265,1,0.012066
1,0,0.74494,0,0,0,0,0,0,0,0,0.74517,1.6179,1,0.00023655
1,0,0.54963,0,0,0,0,0,0,0,0,0.52586,1.042,1,0.023776
1,0,0.27283,0,0,0,0,0,0,0,0,0.22294,1.5915,0,0.049885
1,0,0.41888,0,0,0,0,0,0,0,0,0.43799,1.4643,1,0.019107
1,0,0.54882,0,0,0,0,0,0,0,0,0.53247,0.917,1,0.016354
1,0,0.83326,0,0,0,0,0,0,0,0,0.86677,0.87582,0,0.033511
1,0,0.53692,0,0,0,0,0,0,0,0,0.51097,0.93458,1,0.025952
1,0,0.27283,0,0,0,0,0,0,0,0,0.21185,1.5154,0,0.06098
1,0,0.41888,0,0,0,0,0,0,0,0,0.41449,1.5847,1,0.004393
1,0,0.74131,0,0,0,0,0,0,0,0,0.75237,1.0015,1,0.011061
1,0,0.31633,0,0,0,0,0,0,0,0,0.35436,1.4529,0,0.038028
1,0,0.35722,0,0,0,0,0,0,0,0,0.33157,1.3271,1,0.025653
1,0,0.59078,0,0,0,0,0,0,0,0,0.65206,1.2831,0,0.061276
1,0,0.59078,0,0,0,0,0,0,0,0,0.65286,1.1099,0,0.062078
1,0,0.64078,0,0,0,0,0,0,0,0,0.71843,1.1121,0,0.077646
1,0,0.35722,0,0,0,0,0,0,0,0,0.37586,1.6262,1,0.018638
1,0,0.41888,0,0,0,0,0,0,0,0,0.42132,1.1689,1,0.002441
1,0,0.77448,0,0,0,0,0,0,0,0,0.75231,1.3089,1,0.022167
1,0,0.9377,0,0,0,0,0,0,0,0,0.87296,1.5616,0,0.064745
1,0,0.08558,0,0,0,0,0,0,0,0,0.085531,1.0644,1,4.93E-05
1,0,0.35722,0,0,0,0,0,0,0,0,0.22781,1.4698,0,0.12942
1,0,0.94029,0,0,0,0,0,0,0,0,0.99279,1.1579,0,0.052502
1,0,0.35722,0,0,0,0,0,0,0,0,0.43278,1.2779,0,0.075552
1,0,0.032224,0,0,0,0,0,0,0,0,0.042506,2.2268,1,0.010283
1,0,0.6816,0,0,0,0,0,0,0,0,0.71945,2.4509,0,0.03785
1,0,0.41888,0,0,0,0,0,0,0,0,0.43321,1.1677,1,0.014331
1,0,0.77104,0,0,0,0,0,0,0,0,0.75297,0.79314,1,0.018068
1,0,0.75897,0,0,0,0,0,0,0,0,0.7241,1.4299,0,0.034876
1,0,0.5507,0,0,0,0,0,0,0,0,0.55099,1.0173,1,0.00028846
1,0,0.77814,0,0,0,0,0,0,0,0,0.75355,1.6108,1,0.02459
1,0,0.64148,0,0,0,0,0,0,0,0,0.67357,1.0529,0,0.032091
1,0,0.6816,0,0,0,0,0,0,0,0,0.68702,1.8723,1,0.0054265
1,0,0.98729,0,0,0,0,0,0,0,0,0.046021,1.2991,0,0.05873
1,0,0.27283,0,0,0,0,0,0,0,0,0.44773,1.3805,0,0.1749
1,0,0.032224,0,0,0,0,0,0,0,0,0.039725,1.9252,1,0.0075013
1,0,0.50599,0,0,0,0,0,0,0,0,0.49512,1.4261,1,0.010876
