id,speed_condition,cue_condition,difficulty,position,cue_position,response,difference,response_time,cue_deflections,difficulty_id,cue_deflections_id,absolute_cue_id,deflection
2,1,1,30,2.3666613998260746,2.3666613998260746,2.4373555266492186,0.07069412682314402,0.6192573868353819,0,2,4,1,1
2,1,1,30,3.0516845972284683,3.0516845972284683,2.573112635404077,-0.4785719618243913,0.5719201706862187,0,2,4,1,1
2,1,1,45,2.516182412058191,0.24725438446556236,2.4368700701559405,-0.07931234190225034,1.335929165711977,-50,3,2,3,2
2,1,1,15,0.20420703113325622,0.20420703113325622,0.1614327572759917,-0.04277427385726451,1.3945634419092812,0,1,4,1,1
2,1,1,45,0.7501133827365067,1.0991792331353727,2.450966759967854,-1.4407392763584457,0.98377212108669565,20,3,5,2,2
2,1,1,45,1.5279022611592659,1.5279022611592659,2.050497602406958,0.5225953412476922,1.048147778590804,0,3,4,1,1
2,1,1,15,0.15465152598043774,0.15465152598043774,2.9485591162375284,-0.34768506333270244,0.5775793254839353,0,1,4,1,1
2,1,1,45,1.04225015563887,1.04225015563887,0.6627295078929913,-0.37952064774587857,0.5461977476711728,0,3,4,1,1
2,1,1,45,2.469453997735611,2.469453997735611,2.4629746884213968,-0.006479309314214365,0.830178853436021,0,3,4,1,1
2,1,1,30,2.592404162930011,2.592404162930011,2.3585254883014715,-0.2338786746285395,0.5934293320127818,0,2,4,1,1
2,1,1,15,2.564620416665589,0.6447582394718263,2.5273198186829475,-0.03730059798264129,0.5452393622918468,-70,1,1,4,2
2,1,1,15,0.8614006540546981,0.8614006540546981,0.7488552985213279,-0.1125453555333702,0.47931926305338135,0,1,4,1,1
2,1,1,15,0.7674711917595047,1.9892016681555353,1.066401182737632,0.29892999097812734,0.8253755318546112,70,1,7,4,2
2,1,1,30,2.6421773100216708,2.6421773100216708,2.487021886266402,-0.1551554237552688,0.47802488845527497,0,2,4,1,1
2,1,1,30,2.353367916638374,2.353367916638374,2.4366068022327028,0.08323888559432868,0.598978543500595,0,2,4,1,1
2,1,1,45,1.4488098536285676,1.4488098536285676,1.1688609250969382,-0.27994892853162945,0.3843735140715118,0,3,4,1,1
2,1,1,30,2.156105277334943,2.156105277334943,2.344552066701722,0.18844678936677894,0.7655679110894305,0,2,4,1,1
2,1,1,15,2.887860311777856,2.887860311777856,2.5544484189301233,-0.33341189284773254,0.5068303436144187,0,1,4,1,1
2,1,1,30,1.2418157143480775,1.2418157143480775,0.8749285330062548,-0.36688718134182263,0.4521672690451377,0,2,4,1,1
2,1,1,45,2.930971138190782,1.0111089609970199,2.6411195948601556,-0.28985154333062635,0.6144349714578544,-70,3,1,4,2
2,0,1,45,0.9418981328968528,1.2909639832957183,0.8312630553068776,-0.11063507758997515,0.6052474679162633,20,3,5,2,2
2,0,1,15,0.3746310611397963,1.247295687136961,0.5975261251411803,0.22289506400138404,0.6089695263013962,50,1,6,3,2
2,0,1,30,0.33880400798337673,0.33880400798337673,0.6370703292756836,0.2982663212923069,0.5436813701215351,0,2,4,1,1
2,0,1,45,2.354233581163837,0.08530555357120839,2.0424517726306046,-0.31178180853323223,0.625506293561572,-50,3,2,3,2
2,0,1,30,0.8232529129039774,1.6959175389011425,0.8236490478806946,3.9613497671719955e-4,0.5796066554813977,50,2,6,3,2
2,0,1,30,0.31347482770821244,0.31347482770821244,0.6629633713124887,0.3494885436042763,0.7012168907416031,0,2,4,1,1
2,0,1,15,0.7813071201910593,0.7813071201910593,0.7481483209022435,-0.03315879928881582,0.680400957399893,0,1,4,1,1
2,0,1,45,2.2465653608997744,0.32670318370601237,2.366595303840719,0.1200299429409446,1.3552899670108478,-70,3,1,4,2
2,0,1,45,2.6050276795291625,0.6851655023354,2.2432320633276355,-0.361795616201527,0.5767998674520992,-70,3,1,4,2
2,0,1,45,1.155584529976604,1.155584529976604,1.040912835115856,-0.11467169486074802,0.4116625522615678,0,3,4,1,1
2,0,1,30,1.9200310417340507,1.6886454028819387e-4,2.286162387034416,0.3661313453003654,0.5048652224365655,-70,2,1,4,2
2,0,1,30,1.5209491487116553,1.5209491487116553,1.12360813662887,-0.3973410120827854,0.7000226045908877,0,2,4,1,1
2,0,1,45,0.2385943382991229,0.2385943382991229,0.8882694890928411,0.6496751507937182,0.6481795605224062,0,3,4,1,1
2,0,1,15,2.8404117525660264,2.8404117525660264,2.553590050042226,-0.28682170252380024,0.48913347425786724,0,1,4,1,1
2,0,1,30,0.3107656378816501,0.3107656378816501,0.469052961761355,0.1582873238797049,0.47190902237300164,0,2,4,1,1
2,0,1,15,1.958237311429131,1.958237311429131,2.1925339069173884,0.23429659548825743,0.46053373935366887,0,1,4,1,1
2,0,1,15,0.5243000893409095,0.5243000893409095,0.5151042912728316,-0.00919579806807791,0.3870817534756868,0,1,4,1,1
2,0,1,15,1.276398738966713,2.498129215362744,0.7507212701931385,-0.5256774687735746,0.6931254326900572,70,1,7,4,2
2,0,1,30,2.0965321607074587,2.9691967867046234,2.2568547850577394,0.16032262435028066,0.5392974961258071,50,2,6,3,2
2,0,1,15,2.0294706141233148,2.0294706141233148,2.0686186594118983,0.03914804528858351,0.5607216592632012,0,1,4,1,1
2,0,1,45,0.3163309742415006,1.1889956002386652,1.1332416955351805,0.8169107212936799,0.5986206888056153,50,3,6,3,2
2,0,1,30,0.33485116290293426,1.5565816392989653,2.0414719325325485,-1.4349718839601788,0.8523144144610253,70,2,7,4,2
2,0,1,45,2.3131832562877164,0.39332107909395386,2.3235263777904294,0.010343121502712993,0.6243856109152457,-70,3,1,4,2
2,0,1,15,0.9194194578076242,1.2684853082064906,1.0126443386413584,0.09322488083373415,0.5879457169535663,20,1,5,2,2
2,1,1,15,1.721610234765149,2.594274860762314,2.2421871977990024,0.5205769630338535,0.6238100253516338,50,1,6,3,2
2,1,1,15,1.0873170079732084,1.436382858372074,1.026662133358089,-0.060654874615119425,0.48486755064783404,20,1,5,2,2
2,1,1,15,1.635460356866574,1.98452620726544,2.2309946634050153,0.5955343065384413,0.43209199021412154,20,1,5,2,2
2,1,1,45,2.8135284432078542,0.5446004156152258,2.4707011363216465,-0.34282730688620777,0.6930610681192734,-50,3,2,3,2
2,1,1,30,2.1736691051434893,3.046333731140654,2.5469627538445456,0.3732936487010563,0.5816059607135906,50,2,6,3,2
2,1,1,30,2.5139573771649855,0.245029349572357,2.5961066988864534,0.08214932172146794,0.5053311726547275,-50,2,2,3,2
2,1,1,30,1.2066817597966981,2.0793463857938628,0.7069768862529702,-0.49970487354372795,0.7195164465336753,50,2,6,3,2
2,1,1,45,2.7331147862446015,2.7331147862446015,2.6025275542969055,-0.13058723194769595,0.596282314710107,0,3,4,1,1
2,1,1,15,0.13185602183828493,1.0045206478354487,0.474696883080175,0.34284086124189006,0.5655437666762752,50,1,6,3,2
2,1,1,30,2.2198883800881677,2.2198883800881677,2.4006097054392557,0.18072132535108798,0.6328232210125379,0,2,4,1,1
2,1,1,45,2.5931987955723073,2.5931987955723073,2.509016559992007,-0.08418223558030036,0.4702016674427371,0,3,4,1,1
2,1,1,45,0.8192339525420231,2.0409644289380537,2.031401348835603,1.2121673962935797,0.5050373745660781,70,3,7,4,2
2,1,1,30,1.4008697255438776,1.4008697255438776,2.160422305539787,0.7595525799959093,0.750253762709693,0,2,4,1,1
2,1,1,45,2.483538755689382,0.21461072809675352,2.4953720487811806,0.011833293091798591,0.7998646804191273,-50,3,2,3,2
2,1,1,45,1.6029022717397956,2.8246327481358264,2.6471178091273284,1.0442155373875328,0.6491798290674097,70,3,7,4,2
2,1,1,30,3.1197746525291836,1.199912475335422,0.719081888785063,0.7408998898456725,0.5036512265608254,-70,2,1,4,2
2,1,1,30,1.804047752585675,1.804047752585675,2.4185023247143373,0.6144545721286623,1.0998734882024976,0,2,4,1,1
2,1,1,45,0.3683624247269677,0.3683624247269677,2.2571283682569083,-1.2528267100598525,0.7170016088063051,0,3,4,1,1
2,1,1,15,0.21802454981857533,0.21802454981857533,0.027818908460539138,-0.1902056413580362,0.44780433663224856,0,1,4,1,1
2,1,1,15,1.338141036726018,1.338141036726018,1.140693177355769,-0.1974478593702491,0.5449027571441594,0,1,4,1,1
2,1,1,30,1.1232732023616139,2.3450036787576445,1.2082520895303888,0.08497888716877489,0.654052750615313,70,2,7,4,2
2,1,1,15,1.899268435665157,1.899268435665157,2.04699557786527,0.14772714220011318,0.4629752815411034,0,1,4,1,1
2,1,1,15,2.6467453410156545,0.37781731342302605,2.3533373551097023,-0.2934079859059522,0.6292548368897068,-50,1,2,3,2
2,1,1,45,0.32668789540521725,0.32668789540521725,0.5479981345901637,0.2213102391849464,0.788275670069058,0,3,4,1,1
2,1,1,45,2.2791733992251455,2.6282392496240115,2.5503284830035513,0.2711550837784058,0.46063567558778096,20,3,5,2,2
2,1,1,15,0.4602792096230175,0.8093450600218834,0.6500086091236961,0.18972939950067857,0.6043900948776888,20,1,5,2,2
2,1,1,45,1.6666241460246207,1.6666241460246207,2.0330295095819366,0.3664053635573159,0.47787183012188,0,3,4,1,1
2,1,1,15,1.7908131247841126,3.012543601180143,2.163966842991269,0.3731537182071565,0.5797230660448248,70,1,7,4,2
2,1,1,45,1.499427642963937,1.499427642963937,1.3090828243936914,-0.19034481857024566,0.5418221887156897,0,3,4,1,1
2,1,1,15,1.800792482736019,3.0225229591320497,2.4958097461325854,0.6950172633965663,0.42669676095306375,70,1,7,4,2
2,1,1,15,1.0051400512510504,1.354205901649916,1.196919123352608,0.19177907210155754,0.435729974303446,20,1,5,2,2
2,1,1,30,2.50683069328577,2.50683069328577,2.3397350713575653,-0.1670956219282047,0.36223641322424,0,2,4,1,1
2,1,1,30,1.7621935584056956,2.6348581844028605,2.2570629907381505,0.49486943233245495,0.5387517831141858,50,2,6,3,2
2,1,1,30,2.5543813588894233,0.6345191816956608,0.6274652356707966,1.2146765303711664,0.38918083919081725,-70,2,1,4,2
2,1,1,15,1.0212230113184244,2.2429534877144546,2.2668804971991223,1.245657485880698,0.42161195986114497,70,1,7,4,2
2,1,1,30,1.7762688922105256,1.7762688922105256,1.9970692100075584,0.2208003177970328,0.558177256948294,0,2,4,1,1
2,1,1,45,1.7240531553516503,1.7240531553516503,2.061696871029616,0.3376437156779657,1.2648053911025374,0,3,4,1,1
2,1,1,30,1.3412523214896934,1.3412523214896934,0.7426891076324442,-0.5985632138572492,0.6440362067648704,0,2,4,1,1
2,1,1,45,0.5502285698722518,0.5502285698722518,0.5269432271894297,-0.02328534268282212,0.9683055303024704,0,3,4,1,1
2,1,1,30,2.222337122343469,2.222337122343469,2.463420539166033,0.24108341682256373,0.47620204685494383,0,2,4,1,1
2,1,1,30,1.0384066333201956,1.0384066333201956,0.9623110039618337,-0.0760956293583619,0.5562438561091525,0,2,4,1,1
2,1,1,45,1.8331205004533588,2.7057851264505235,2.3504584154363712,0.5173379149830124,0.5467939668531699,50,3,6,3,2
2,1,1,15,0.518536168831258,1.391200794828423,0.6385528810732324,0.12001671224197441,0.6505299452316016,50,1,6,3,2
2,1,1,45,3.09538295493475,3.09538295493475,2.5542918043129954,-0.5410911506217544,1.5579225703452404,0,3,4,1,1
2,1,1,45,3.136723292567398,0.3441964893764706,2.6653052683206404,-0.4714180242467574,0.7825826391814551,-20,3,3,2,2
2,1,1,30,0.762104062361086,1.9838345387571166,0.7871806927037994,0.025076630342713457,0.6945011099038905,70,2,7,4,2
2,1,1,15,3.0454212085408585,3.0454212085408585,2.7054017939230874,-0.3400194146177711,0.5122043233281842,0,1,4,1,1
2,1,1,15,0.9475592511553366,1.8202238771525017,0.8684043878613013,-0.07915486329403532,0.5542248411519349,50,1,6,3,2
2,0,1,30,0.024108390685118497,0.8967730166822836,0.8484121405651264,0.8243037498800079,0.8824136282893683,50,2,6,3,2
2,0,1,45,0.11614111161294716,0.46520696201181266,2.597312168643813,-0.6604215965589271,0.6578936832795012,20,3,5,2,2
2,0,1,15,2.674528214656381,2.674528214656381,2.677945044588987,0.003416829932605836,0.6516395411576015,0,1,4,1,1
2,0,1,15,0.3960492110290703,1.6177796874251014,0.624082516614672,0.22803330558560164,0.622121764217487,70,1,7,4,2
2,0,1,45,1.5714355442338754,1.9205013946327414,2.3249546567620767,0.7535191125282013,0.7034403940959518,20,3,5,2,2
2,0,1,45,0.30229864063860834,0.30229864063860834,2.5906101659161553,-0.8532811283122461,0.7063669802976661,0,3,4,1,1
2,0,1,15,0.3741958020097371,0.3741958020097371,0.6029021631494125,0.22870636113967535,0.6760592745342962,0,1,4,1,1
2,0,1,30,1.6556279666860219,1.6556279666860219,1.539957777452238,-0.11567018923378392,0.7578737271829137,0,2,4,1,1
2,0,1,15,0.8011955374599888,0.8011955374599888,0.5604070868000024,-0.24078845065998644,0.6087459441081473,0,1,4,1,1
2,0,1,45,1.3610921509350309,2.233756776932195,0.4570251892581383,-0.9040669616768926,1.1414554646444488,50,3,6,3,2
2,0,1,30,1.5338190271196197,1.8828848775184857,0.8181733078015241,-0.7156457193180956,0.5490156224207977,20,2,5,2,2
2,0,1,45,2.7809835242801526,3.130049374679018,0.6779299974717587,1.0385391267813993,0.6809900933994595,20,3,5,2,2
2,0,1,45,2.1699576628051123,2.1699576628051123,2.0849627125181076,-0.08499495028700466,0.513002875156138,0,3,4,1,1
2,0,1,15,1.211384330421513,1.211384330421513,1.0541582689161695,-0.15722606150534357,0.5033361789248838,0,1,4,1,1
2,0,1,15,2.0436393166567837,2.0436393166567837,1.9528241937944522,-0.09081512286233151,0.4802992059444531,0,1,4,1,1
2,0,1,45,1.2936232482578731,1.2936232482578731,1.054565656183149,-0.2390575920747242,0.4139427210753626,0,3,4,1,1
2,0,1,30,1.8409287310083333,1.8409287310083333,2.0366037596511095,0.1956750286427762,0.5401493258042184,0,2,4,1,1
2,0,1,15,1.2015128283254537,1.2015128283254537,1.1485451733436243,-0.052967654981829426,0.4608475551317965,0,1,4,1,1
2,0,1,30,2.3663203695018566,0.09739234190922819,2.192828342084069,-0.17349202741778758,0.6282699665673789,-50,2,2,3,2
2,0,1,15,0.9782948298409266,0.9782948298409266,0.6553461795463833,-0.32294865029454334,0.554681244472038,0,1,4,1,1
2,0,1,30,0.3274711163328594,0.3274711163328594,0.5971222777566609,0.2696511614238015,0.612813230645666,0,2,4,1,1
2,0,1,30,0.31135361261786665,0.6604194630167326,0.6499851677778548,0.3386315551599881,0.6420790926628085,20,2,5,2,2
2,0,1,30,1.4026817255342738,2.275346351531438,2.4385764207840355,1.0358946952497616,0.4491590722632431,50,2,6,3,2
2,0,1,45,2.021698237323806,2.021698237323806,2.2536842635354697,0.23198602621166353,0.6120408557962606,0,3,4,1,1
2,1,1,30,1.2886648502884732,2.1613294762856374,0.8769611207921919,-0.4117037294962813,0.7510858826630795,50,2,6,3,2
2,1,1,15,1.9832869224485763,1.9832869224485763,2.1371119794122873,0.15382505696371096,0.5092487884678399,0,1,4,1,1
2,1,1,30,1.7516859517872652,1.7516859517872652,1.7511674248848372,-5.185269024279293e-4,1.056960181428019,0,2,4,1,1
2,1,1,45,2.4925224661559784,2.4925224661559784,2.0979820840533003,-0.39454038210267806,0.6215430990093399,0,3,4,1,1
2,1,1,15,0.9667366432659454,0.9667366432659454,0.8692014276287594,-0.09753521563718603,0.38836658117573436,0,1,4,1,1
2,1,1,30,1.4520094159510712,1.8010752663499368,0.7386237942749192,-0.713385621676152,0.5456304771478057,20,2,5,2,2
2,1,1,45,2.174001715190444,2.174001715190444,2.224927533707037,0.05092581851659306,0.7268503120295843,0,3,4,1,1
2,1,1,15,1.5655610076298432,1.5655610076298432,1.8383364817168752,0.27277547408703207,0.5312248239059255,0,1,4,1,1
2,1,1,45,1.9261370067332861,2.798801632730451,2.5631135716358386,0.6369765649025525,0.4078579594028939,50,3,6,3,2
2,1,1,15,1.0155528267531722,1.0155528267531722,0.8750013408823198,-0.1405514858708523,0.34793577586100705,0,1,4,1,1
2,1,1,15,0.17643684493403322,0.17643684493403322,0.029671654517589463,-0.14676519041644376,0.5691010640787798,0,1,4,1,1
2,1,1,30,0.14987705192898648,1.0225416779261511,2.46134611645859,-0.8301235890601895,0.582957000771143,50,2,6,3,2
2,1,1,30,1.3390484087040662,1.3390484087040662,0.9551350723192744,-0.38391333638479175,0.3811263368736927,0,2,4,1,1
2,1,1,45,2.5177108330859777,0.5978486558922151,0.5630662302432716,1.186948050747087,0.3651697746439315,-70,3,1,4,2
2,1,1,30,2.584740314406338,2.584740314406338,2.3896548006419955,-0.19508551376434236,0.5117448403635458,0,2,4,1,1
2,1,1,30,1.9813254733907049,0.06146329619694235,0.19704965879138303,1.3573168389904713,0.44116493097900666,-70,2,1,4,2
2,1,1,45,2.1764625392687176,0.2566003620749555,2.3230478216991646,0.146585282430447,0.604312487835404,-70,3,1,4,2
2,1,1,15,0.28072903680574424,0.28072903680574424,0.4763051608348583,0.19557612402911406,0.5751793584977247,0,1,4,1,1
2,1,1,45,1.9477881448093874,1.9477881448093874,2.2353981994838,0.2876100546744127,0.4706306619264778,0,3,4,1,1
2,1,1,45,2.3173645459724628,2.3173645459724628,2.4531656540431914,0.13580110807072865,0.48039806253403006,0,3,4,1,1
2,1,1,15,0.8592583166341097,0.8592583166341097,0.8484509279173271,-0.010807388716782551,0.30259016583269893,0,1,4,1,1
2,1,1,30,2.5308158223246404,0.2618877947320124,2.1453669023792337,-0.38544891994540675,0.531520469781296,-50,2,2,3,2
2,1,1,45,2.5664544519974313,2.5664544519974313,2.4890283488508,-0.07742610314663123,0.41991076421995066,0,3,4,1,1
2,1,1,15,3.037412858751697,3.037412858751697,2.731258744160515,-0.30615411459118214,0.47730917906531556,0,1,4,1,1
2,1,1,15,2.136651958595155,2.4857178089940204,2.2953999343175564,0.1587479757224015,0.5691666605073776,20,1,5,2,2
2,1,1,30,2.9819932639471762,2.9819932639471762,2.397837069290933,-0.5841561946562432,0.45850610139175296,0,2,4,1,1
2,1,1,30,1.2444399952548153,2.1171046212519804,2.1366238313076087,0.8921838360527934,0.3980037128194515,50,2,6,3,2
2,1,1,30,1.9954403536022394,1.9954403536022394,2.0274370434623386,0.03199668986009918,0.46789347386367275,0,2,4,1,1
2,1,1,15,1.7165720120589412,1.7165720120589412,1.4173975138107178,-0.2991744982482234,0.4771518092295715,0,1,4,1,1
2,1,1,30,1.9588627451518499,1.9588627451518499,2.0041501758769282,0.04528743072507835,0.37790934019231764,0,2,4,1,1
2,1,1,30,0.052679856747252174,1.2744103331432832,0.9397169393235671,0.887037082576315,0.2864183364499336,70,2,7,4,2
2,1,1,45,1.2735767213736775,2.1462413473708417,2.0333990040966023,0.7598222827229248,0.4001129613615478,50,3,6,3,2
2,1,1,15,0.7006512630522477,0.7006512630522477,0.5807563535676703,-0.11989490948457737,0.32464873574432546,0,1,4,1,1
2,1,1,45,2.995858037130343,0.7269300095377149,0.5753797833422065,0.7211143998016567,0.3447769844613455,-50,3,2,3,2
2,1,1,15,0.5404346803103648,0.5404346803103648,0.5589168764634054,0.018482196153040586,0.3857036125462255,0,1,4,1,1
2,1,1,15,1.5835470605682567,1.5835470605682567,1.3913988233228416,-0.19214823724541508,0.3423566918212032,0,1,4,1,1
2,1,1,45,2.152945201981046,2.502011052379912,2.1648871351799484,0.011941933198902355,0.4089410703858918,20,3,5,2,2
2,1,1,15,0.31358324033074947,0.31358324033074947,0.4248829707640298,0.11129973043328034,0.38463435996363554,0,1,4,1,1
2,1,1,15,3.123606794616526,3.123606794616526,2.9234825229692234,-0.20012427164730262,0.3885448925943172,0,1,4,1,1
2,1,1,45,0.569044769657383,0.569044769657383,0.5571515397263536,-0.011893229931029481,0.4272199925595788,0,3,4,1,1
2,1,1,30,0.3220781584735306,0.6711440088723961,0.6159851195078301,0.2939069610342995,0.3542271816817816,20,2,5,2,2
2,1,1,30,0.47029423786986957,1.3429588638670342,1.254385157202834,0.7840909193329644,0.23900382122293917,50,2,6,3,2
2,1,1,45,2.0105064062720652,2.0105064062720652,2.121502800122797,0.11099639385073168,0.35778478704873967,0,3,4,1,1
2,1,1,30,3.0438185102862905,0.25129170709536286,0.4070840784196461,0.5048582217231488,0.3528659787972633,-20,2,3,2,2
2,1,1,15,0.08947344750483843,1.3112039239008695,0.8667631982195054,0.777289750714667,0.3339464905602736,70,1,7,4,2
2,1,1,45,0.9911182980098197,0.9911182980098197,0.6059340716849757,-0.38518422632484395,0.2422934975153428,0,3,4,1,1
2,1,1,45,0.41884793052844893,0.41884793052844893,0.5104138672970042,0.09156593676855529,0.3556884730136909,0,3,4,1,1
2,1,1,45,0.7131839499621462,0.7131839499621462,0.5844438997093513,-0.1287400502527949,0.3831860031387737,0,3,4,1,1
3,1,1,30,2.5504199289933016,2.5504199289933016,2.530124115079648,-0.02029581391365376,1.3321585447239375,0,2,4,1,1
3,1,1,15,1.105538168426751,1.9782027944239156,1.249825195467233,0.14428702704048213,1.1483621276649476,50,1,6,3,2
3,1,1,45,2.628336392358928,2.628336392358928,2.6468093922946108,0.018472999935682743,0.9883419373972355,0,3,4,1,1
3,1,1,30,0.7624540814861187,0.7624540814861187,0.6820638381755542,-0.08039024331056455,0.6743771151507387,0,2,4,1,1
3,1,1,15,0.35406351808536485,0.35406351808536485,0.11498352298304804,-0.2390799951023168,0.8638244050322919,0,1,4,1,1
3,1,1,45,2.2369497406959784,0.31708756350221634,0.6641566600638038,1.5687995729576185,1.2155711434386711,-70,3,1,4,2
3,1,1,30,1.2707375552615883,1.2707375552615883,0.9885032860003893,-0.282234269261199,1.3256462902846808,0,2,4,1,1
3,1,1,15,1.8023358336987942,1.8023358336987942,2.035563756156286,0.23322792245749158,0.9083886620375232,0,1,4,1,1
3,1,1,45,1.316988188253407,1.6660540386522729,1.7640078106427026,0.4470196223892957,0.8838443674049747,20,3,5,2,2
3,1,1,15,2.0269972630430226,0.10713508584926013,2.12373925709335,0.09674199405032757,1.4899256538662546,-70,1,1,4,2
3,1,1,45,2.971903596287836,2.971903596287836,2.759397088894858,-0.21250650739297816,2.242673713755836,0,3,4,1,1
3,1,1,15,0.9463813880608942,1.8190460140580589,1.0389317508957348,0.09255036283484053,0.8622577806904542,50,1,6,3,2
3,1,1,15,2.4302636728833216,2.779329523282187,2.409500225570885,-0.02076344731243651,0.8564054979367801,20,1,5,2,2
3,1,1,45,2.776136079472151,2.776136079472151,2.8632929945846817,0.08715691511253087,1.0318972969493787,0,3,4,1,1
3,1,1,45,0.2436654657611088,1.1163300917582735,0.4558757447575861,0.21221027899647726,1.2223485568239316,50,3,6,3,2
3,1,1,30,2.875851305425037,0.6069232778324087,2.713713148954703,-0.16213815647033414,1.6052913530158675,-50,2,2,3,2
3,1,1,30,0.5026316151838683,0.5026316151838683,0.24098666836444105,-0.2616449468194273,1.0161756196050087,0,2,4,1,1
3,1,1,45,2.607267251762969,0.33833922417034046,0.25144409027801773,0.7857694921048419,1.0210408705097365,-50,3,2,3,2
3,1,1,45,0.12475885517253804,0.12475885517253804,0.03238925821142624,-0.0923695969611118,1.3024508878513164,0,3,4,1,1
3,1,1,30,1.547839056490206,2.420503682487371,2.5622058842322346,1.0143668277420286,0.9564378651902353,50,2,6,3,2
3,1,1,15,0.5426719626610526,0.5426719626610526,0.505859961552765,-0.03681200110828753,0.8195086767952662,0,1,4,1,1
3,1,1,30,2.2093719127695692,2.5584377631684347,2.6552488229988387,0.44587691022926945,0.7547720141208687,20,2,5,2,2
3,1,1,30,0.5637784384812625,0.5637784384812625,0.44644089433660117,-0.11733754414466135,0.757273931980725,0,2,4,1,1
3,1,1,15,3.0395465648356614,3.0395465648356614,0.005376292285709017,0.1074223810398407,0.586457060726942,0,1,4,1,1
3,0,1,45,2.9362013664845907,2.9362013664845907,2.598358901837047,-0.33784246464754375,0.78357609799979,0,3,4,1,1
3,0,1,30,2.4526621300219587,2.4526621300219587,2.4066566642092004,-0.04600546581275822,0.8883517615207867,0,2,4,1,1
3,0,1,45,1.1579054207169932,1.1579054207169932,1.2439263631975654,0.08602094248057224,0.9758314241991877,0,3,4,1,1
3,0,1,15,2.014398230663538,2.014398230663538,2.017924544548305,0.003526313884766985,0.6395809318381366,0,1,4,1,1
3,0,1,45,0.7248887777882409,0.7248887777882409,0.49620055587493095,-0.22868822191330995,0.7647073134902462,0,3,4,1,1
3,0,1,15,1.172600719128999,1.172600719128999,1.0330387545758968,-0.13956196455310232,0.7397666662868416,0,1,4,1,1
3,0,1,30,0.9368442259490344,0.9368442259490344,1.0175020014726037,0.08065777552356934,1.0354697055134274,0,2,4,1,1
3,0,1,45,1.7695456840342552,2.1186115344331213,1.0624200311225316,-0.7071256529117236,1.4598650676648057,20,3,5,2,2
3,0,1,15,0.2595721464325673,1.1322367724297324,2.891552573091497,-0.5096122269308636,1.090752112109572,50,1,6,3,2
3,0,1,30,2.8727405326846807,0.6038125050920526,2.470981785972972,-0.4017587467117085,1.1780402197770385,-50,2,2,3,2
3,0,1,45,2.2905173953257476,2.2905173953257476,2.356194490192345,0.06567709486659723,0.7058632771489962,0,3,4,1,1
3,0,1,30,1.7382228789982248,1.7382228789982248,1.9712371038982424,0.23301422490001755,0.6779683096563743,0,2,4,1,1
3,0,1,30,2.268077842986945,2.6171436933858105,2.5865162225147986,0.3184383795278536,0.6151588998090302,20,2,5,2,2
3,0,1,15,0.7000787299639537,0.7000787299639537,0.5307110674364752,-0.16936766252747848,0.46688577439192835,0,1,4,1,1
3,0,1,30,1.3048528225685097,1.6539186729673756,1.0806807726943872,-0.22417204987412243,0.9736051361380231,20,2,5,2,2
3,0,1,30,0.6644868639346568,1.537151489931821,0.698370221486003,0.033883357551346194,0.7300971417959792,50,2,6,3,2
3,0,1,15,2.1451663117899917,0.22530413459622922,2.1874121078404882,0.0422457960504965,0.8105077470451407,-70,1,1,4,2
3,0,1,45,2.516726572130458,0.5968643949366954,2.5516533190873694,0.03492674695691145,0.8104824938121881,-70,3,1,4,2
3,0,1,15,0.9770011765756497,0.9770011765756497,0.8965174917473231,-0.08048368482832657,0.5624215263485149,0,1,4,1,1
3,0,1,30,0.18444151317941504,0.18444151317941504,0.2558085646153718,0.07136705143595679,0.579952813410329,0,2,4,1,1
3,0,1,45,0.7737347044531151,0.7737347044531151,0.6251085342329232,-0.14862617022019187,1.182298161225878,0,3,4,1,1
3,0,1,15,2.9894396071126197,0.7205115795199917,3.0201882942568385,0.030748687144218856,0.6667201501397089,-50,1,2,3,2
3,0,1,45,1.6305176799010117,2.5031823058981764,1.9987886962352905,0.36827101633427883,0.8015373059543119,50,3,6,3,2
3,0,1,15,1.8108133265674033,3.032543802963434,1.8319928072886227,0.021179480721219335,0.6518219745626033,70,1,7,4,2
3,0,1,15,1.544980197073821,1.544980197073821,1.754012462645722,0.20903226557190102,0.66513504782254,0,1,4,1,1
3,0,1,30,2.7106813406709445,2.7106813406709445,2.5638592654208274,-0.14682207525011703,0.8907886985007278,0,2,4,1,1
3,0,1,30,0.5265893573958484,0.5265893573958484,0.9062196037463481,0.3796302463504997,0.8030189316096257,0,2,4,1,1
3,0,1,30,1.7266986868205434,1.7266986868205434,1.6948103735198878,-0.03188831330065556,0.865319889169104,0,2,4,1,1
3,0,1,15,2.5891903335329927,2.938256183931859,2.443689830994736,-0.14550050253825653,0.6308106688133968,20,1,5,2,2
3,0,1,15,0.2232190391141895,1.4449495155102206,0.34369060698860476,0.12047156787441526,0.7362684775903735,70,1,7,4,2
3,0,1,15,2.121946332315578,2.121946332315578,2.0078721182517354,-0.11407421406384266,0.7831501806684038,0,1,4,1,1
3,0,1,30,2.478010940216116,2.8270767906149814,2.4223001193110516,-0.055710820905064296,0.6661242354352749,20,2,5,2,2
3,0,1,15,0.31405977763144266,0.6631256280303086,0.42382048295547037,0.10976070532402771,0.541194952186699,20,1,5,2,2
3,0,1,45,1.774427847996258,1.774427847996258,1.8248040899214901,0.050376241925232046,0.7390669669542969,0,3,4,1,1
